uuid,days,open_at,close_at
1c797890-605a-47d4-b6e5-5c3f9d6adefe,96,07:00:00,22:00:00
1c797890-605a-47d4-b6e5-5c3f9d6adefe,31,06:00:00,22:00:00
69cac5f7-4337-4d6d-a481-38bf4a387676,96,07:00:00,21:00:00
69cac5f7-4337-4d6d-a481-38bf4a387676,31,06:00:00,21:00:00
69d67086-b78c-437d-ae23-206915645b1f,64,08:00:00,21:00:00
69d67086-b78c-437d-ae23-206915645b1f,32,07:30:00,21:00:00
69d67086-b78c-437d-ae23-206915645b1f,31,06:00:00,21:00:00
1c83d418-4448-4503-a768-7139beb717a0,224,07:00:00,22:00:00
1c83d418-4448-4503-a768-7139beb717a0,31,05:30:00,22:00:00
69f766eb-c497-491d-8a92-b99b799c94dc,64,07:00:00,22:00:00
69f766eb-c497-491d-8a92-b99b799c94dc,63,06:00:00,22:00:00
6a00d261-3fc4-40b2-afec-e98a96d154be,96,07:00:00,22:00:00
6a00d261-3fc4-40b2-afec-e98a96d154be,31,06:00:00,22:00:00
6a072d39-8049-4bea-9409-f75c48de1bc4,96,07:00:00,23:00:00
6a072d39-8049-4bea-9409-f75c48de1bc4,31,05:00:00,23:00:00
6a1fbfed-a7ac-491d-91ff-d71f86f82a72,32,07:00:00,18:00:00
6a1fbfed-a7ac-491d-91ff-d71f86f82a72,31,06:30:00,20:00:00
1ca2cd6c-c5f7-43fb-87ba-84064faf7e42,192,09:00:00,23:00:00
1ca2cd6c-c5f7-43fb-87ba-84064faf7e42,32,08:00:00,23:59:59
1ca2cd6c-c5f7-43fb-87ba-84064faf7e42,31,07:00:00,23:59:59
6a5561bc-bb9f-4065-a9c2-969dc4b756d7,192,08:00:00,22:00:00
6a5561bc-bb9f-4065-a9c2-969dc4b756d7,32,07:00:00,22:00:00
6a5561bc-bb9f-4065-a9c2-969dc4b756d7,31,06:00:00,22:00:00
1ca3b827-3d5c-4037-b3ff-d5f6a0e72bb0,255,06:00:00,20:00:00
5f5651ad-6595-44e5-920e-8625fe3cb733,64,07:00:00,22:00:00
5f5651ad-6595-44e5-920e-8625fe3cb733,32,07:00:00,23:59:00
5f5651ad-6595-44e5-920e-8625fe3cb733,16,05:00:00,23:59:00
5f5651ad-6595-44e5-920e-8625fe3cb733,15,05:00:00,22:00:00
02a1baf8-6126-49a8-951f-8e6c1c4b9aa6,96,07:00:00,22:00:00
02a1baf8-6126-49a8-951f-8e6c1c4b9aa6,31,05:30:00,22:00:00
33edff55-0b2f-4c5c-a46c-699d4fd3c27d,96,08:00:00,21:00:00
33edff55-0b2f-4c5c-a46c-699d4fd3c27d,31,05:00:00,21:00:00
1ca9e48b-4acc-482e-9cc0-2eaf90b9523b,192,09:00:00,21:00:00
1ca9e48b-4acc-482e-9cc0-2eaf90b9523b,32,07:00:00,21:00:00
1ca9e48b-4acc-482e-9cc0-2eaf90b9523b,31,06:00:00,21:00:00
5f84a3a0-be8d-4941-b950-6804ac925c64,64,08:00:00,21:00:00
5f84a3a0-be8d-4941-b950-6804ac925c64,32,07:00:00,21:00:00
5f84a3a0-be8d-4941-b950-6804ac925c64,31,06:00:00,21:00:00
61364749-3adb-49a8-9a64-1bab39b195e4,192,09:00:00,21:30:00
61364749-3adb-49a8-9a64-1bab39b195e4,32,07:00:00,21:30:00
61364749-3adb-49a8-9a64-1bab39b195e4,31,06:00:00,21:30:00
6139c565-a8df-481f-9eba-04f58adecd64,64,08:00:00,22:00:00
6139c565-a8df-481f-9eba-04f58adecd64,32,07:00:00,22:00:00
6139c565-a8df-481f-9eba-04f58adecd64,31,06:00:00,22:00:00
6151509b-91c5-43fe-ed78-a5196b38888c,64,07:00:00,22:00:00
6151509b-91c5-43fe-ed78-a5196b38888c,32,06:00:00,22:00:00
6151509b-91c5-43fe-ed78-a5196b38888c,31,05:00:00,22:00:00
1cabd0b3-4aa1-41c5-b724-554411a6fb48,64,06:00:00,22:00:00
1cabd0b3-4aa1-41c5-b724-554411a6fb48,32,06:00:00,23:59:59
1cabd0b3-4aa1-41c5-b724-554411a6fb48,16,05:30:00,23:59:59
1cabd0b3-4aa1-41c5-b724-554411a6fb48,15,05:30:00,23:00:00
1cb3afd6-5668-41e4-a34f-8642b073f2a7,64,08:00:00,20:00:00
1cb3afd6-5668-41e4-a34f-8642b073f2a7,63,07:00:00,20:00:00
6a8436d7-467e-41b7-9850-d4b38b5e3dbb,224,07:00:00,21:00:00
6a8436d7-467e-41b7-9850-d4b38b5e3dbb,31,05:30:00,21:00:00
f1a301af-cc83-41ac-a65f-bcd971461036,64,08:00:00,20:00:00
f1a301af-cc83-41ac-a65f-bcd971461036,32,07:00:00,20:30:00
f1a301af-cc83-41ac-a65f-bcd971461036,31,06:00:00,20:30:00
1cb82e3b-6de4-499c-bd47-e751bf8804cb,255,06:00:00,22:00:00
6a8adc48-8393-43fc-af5b-317cf0133d2f,192,07:00:00,22:00:00
6a8adc48-8393-43fc-af5b-317cf0133d2f,63,05:00:00,22:00:00
6a8b31b9-4ea3-48aa-99e8-d932b25b9a24,64,09:00:00,18:00:00
6a8b31b9-4ea3-48aa-99e8-d932b25b9a24,32,08:00:00,20:00:00
6a8b31b9-4ea3-48aa-99e8-d932b25b9a24,31,07:00:00,20:00:00
5f874f21-121e-4702-bdb2-1b849b783c63,64,08:00:00,20:00:00
5f874f21-121e-4702-bdb2-1b849b783c63,32,07:00:00,21:00:00
5f874f21-121e-4702-bdb2-1b849b783c63,31,06:00:00,21:00:00
5f900d17-672a-5053-87e7-aea7a2bbcdd1,127,00:00:00,23:59:59
1cdc5664-263c-490d-b37c-6e00e8863cea,192,08:00:00,22:00:00
1cdc5664-263c-490d-b37c-6e00e8863cea,32,07:00:00,22:00:00
1cdc5664-263c-490d-b37c-6e00e8863cea,31,06:00:00,22:00:00
341aa497-c113-4f4a-9782-738ac2fee459,127,06:00:00,18:00:00
76824a54-88e0-4de8-ba19-cd55826d71d7,64,08:00:00,19:00:00
76824a54-88e0-4de8-ba19-cd55826d71d7,32,07:00:00,19:00:00
76824a54-88e0-4de8-ba19-cd55826d71d7,31,06:00:00,19:00:00
f1ac873b-48fc-48ad-994f-572f001d57cd,255,06:00:00,23:00:00
65a61109-e833-4f44-bd1f-873d48c08621,64,08:00:00,19:00:00
65a61109-e833-4f44-bd1f-873d48c08621,32,07:00:00,19:00:00
65a61109-e833-4f44-bd1f-873d48c08621,31,06:00:00,20:00:00
6aa55ab3-d94c-4643-ba2c-5b082f002468,64,06:00:00,21:00:00
6aa55ab3-d94c-4643-ba2c-5b082f002468,63,05:00:00,21:00:00
1ce12a91-7d47-4aba-b91e-d3545bfa6ba2,96,07:00:00,23:59:00
1ce12a91-7d47-4aba-b91e-d3545bfa6ba2,31,06:00:00,23:59:00
6aafd46e-f892-486b-b9c0-bee7489a5ac6,64,09:30:00,20:00:00
6aafd46e-f892-486b-b9c0-bee7489a5ac6,32,07:00:00,19:00:00
6aafd46e-f892-486b-b9c0-bee7489a5ac6,31,05:15:00,20:00:00
6abd024c-1812-4fe0-985e-e7798eb6a2d5,192,07:30:00,21:00:00
6abd024c-1812-4fe0-985e-e7798eb6a2d5,32,07:00:00,21:00:00
6abd024c-1812-4fe0-985e-e7798eb6a2d5,31,06:00:00,21:00:00
f1c5080a-be3b-4f51-8021-a0d14dfe6b56,64,08:00:00,22:00:00
f1c5080a-be3b-4f51-8021-a0d14dfe6b56,32,07:00:00,22:00:00
f1c5080a-be3b-4f51-8021-a0d14dfe6b56,31,05:00:00,22:00:00
1ce21951-98eb-48e0-8442-523b4610d740,96,06:00:00,23:00:00
1ce21951-98eb-48e0-8442-523b4610d740,31,05:00:00,23:00:00
1ce6fda2-5a32-47eb-bb79-04b94e19e80b,64,08:00:00,20:00:00
1ce6fda2-5a32-47eb-bb79-04b94e19e80b,32,07:00:00,21:00:00
1ce6fda2-5a32-47eb-bb79-04b94e19e80b,31,06:00:00,21:00:00
6aec1a3e-a2c0-452a-9196-44103f1d8eaf,224,06:00:00,21:00:00
6aec1a3e-a2c0-452a-9196-44103f1d8eaf,31,05:00:00,22:00:00
76842ca9-0fe1-4a2f-8b03-fa539a5a7bc4,192,08:00:00,22:00:00
76842ca9-0fe1-4a2f-8b03-fa539a5a7bc4,32,07:00:00,22:00:00
76842ca9-0fe1-4a2f-8b03-fa539a5a7bc4,31,06:00:00,22:00:00
1ce7669f-57ff-45f0-aab6-d7be799afdc8,64,08:00:00,23:59:59
1ce7669f-57ff-45f0-aab6-d7be799afdc8,32,07:00:00,23:59:59
1ce7669f-57ff-45f0-aab6-d7be799afdc8,31,05:30:00,23:59:59
6b154047-f80c-46c9-93b4-7632f019be6f,127,05:00:00,22:00:00
1ce83ce6-8096-4ad1-82cb-7bd95f3eb77c,32,08:00:00,16:00:00
1ce83ce6-8096-4ad1-82cb-7bd95f3eb77c,31,07:00:00,18:00:00
6b1b955c-9c75-4029-a80f-df807038c6ee,224,07:00:00,22:00:00
6b1b955c-9c75-4029-a80f-df807038c6ee,31,05:30:00,22:00:00
6b2143cb-1cd8-4b4b-b2fb-2502f6ea8b35,192,07:00:00,23:00:00
6b2143cb-1cd8-4b4b-b2fb-2502f6ea8b35,32,06:00:00,23:00:00
6b2143cb-1cd8-4b4b-b2fb-2502f6ea8b35,31,05:00:00,23:00:00
1ceaf6a5-029b-44f0-9720-d4ce068b33cb,64,08:00:00,22:30:00
1ceaf6a5-029b-44f0-9720-d4ce068b33cb,32,07:00:00,23:00:00
1ceaf6a5-029b-44f0-9720-d4ce068b33cb,16,06:00:00,23:00:00
1ceaf6a5-029b-44f0-9720-d4ce068b33cb,15,06:00:00,22:30:00
005056ba-7cb6-1ed2-bceb-5a8d85348d18,96,07:00:00,20:30:00
005056ba-7cb6-1ed2-bceb-5a8d85348d18,31,05:30:00,20:30:00
1cf17a0c-0091-4ea4-a12d-3ccf944c1947,64,08:00:00,22:00:00
1cf17a0c-0091-4ea4-a12d-3ccf944c1947,32,07:00:00,22:00:00
1cf17a0c-0091-4ea4-a12d-3ccf944c1947,31,06:00:00,22:00:00
6b2bd0b8-22db-424e-8547-c2abcfe06a6c,64,09:00:00,22:00:00
6b2bd0b8-22db-424e-8547-c2abcfe06a6c,32,07:00:00,22:00:00
6b2bd0b8-22db-424e-8547-c2abcfe06a6c,31,05:00:00,22:00:00
6b2c5a9a-0f39-4c69-a73d-4466ff424eda,64,07:00:00,23:00:00
6b2c5a9a-0f39-4c69-a73d-4466ff424eda,32,06:00:00,23:30:00
6b2c5a9a-0f39-4c69-a73d-4466ff424eda,31,05:00:00,23:30:00
341b449e-a844-4b20-afac-ee10ff0f4cfd,192,07:00:00,22:00:00
341b449e-a844-4b20-afac-ee10ff0f4cfd,63,06:00:00,22:00:00
769e0b9c-1aed-42dc-9099-b8b2f25f6b2f,64,08:00:00,21:00:00
769e0b9c-1aed-42dc-9099-b8b2f25f6b2f,32,07:00:00,21:00:00
769e0b9c-1aed-42dc-9099-b8b2f25f6b2f,31,06:00:00,21:00:00
1cf7a642-26bb-4dd4-a011-914025d0b7de,127,05:00:00,21:00:00
6b2dc349-6e5b-435a-b855-bf1f1408999e,64,08:00:00,22:00:00
6b2dc349-6e5b-435a-b855-bf1f1408999e,32,07:00:00,22:00:00
6b2dc349-6e5b-435a-b855-bf1f1408999e,31,06:00:00,22:00:00
6b4448f2-82b3-4605-ad45-ceb716192876,64,08:00:00,21:00:00
6b4448f2-82b3-4605-ad45-ceb716192876,32,07:00:00,21:00:00
6b4448f2-82b3-4605-ad45-ceb716192876,31,06:00:00,21:00:00
1d0aedf7-96c2-4dba-afec-a508044b8b59,192,08:00:00,22:00:00
1d0aedf7-96c2-4dba-afec-a508044b8b59,32,07:00:00,22:00:00
1d0aedf7-96c2-4dba-afec-a508044b8b59,31,06:00:00,22:00:00
6b668ce8-3f0b-4b77-b878-b24e1d229321,96,07:00:00,23:00:00
6b668ce8-3f0b-4b77-b878-b24e1d229321,31,05:00:00,23:00:00
1d142699-6302-4d99-a7f6-182d8bf93fe8,96,07:00:00,22:00:00
1d142699-6302-4d99-a7f6-182d8bf93fe8,31,06:00:00,22:00:00
6b6ce7f0-bc83-4514-9422-fc8dd7fd96e7,64,08:00:00,22:00:00
6b6ce7f0-bc83-4514-9422-fc8dd7fd96e7,32,07:00:00,22:00:00
6b6ce7f0-bc83-4514-9422-fc8dd7fd96e7,31,06:00:00,22:00:00
1d183e7e-c31d-426e-ba7a-46994a2d8bd2,127,05:00:00,23:00:00
7e2d0df2-59cc-4fb1-896f-0a6a090236b6,192,08:00:00,21:00:00
7e2d0df2-59cc-4fb1-896f-0a6a090236b6,32,07:00:00,22:00:00
7e2d0df2-59cc-4fb1-896f-0a6a090236b6,31,06:00:00,22:00:00
1d1ef134-60d2-4c76-8bf9-94d56b2d2185,96,08:00:00,20:00:00
1d1ef134-60d2-4c76-8bf9-94d56b2d2185,31,06:30:00,20:00:00
1d2e73e5-b533-4283-8cad-036c9545e121,192,08:00:00,22:00:00
1d2e73e5-b533-4283-8cad-036c9545e121,32,07:00:00,22:00:00
1d2e73e5-b533-4283-8cad-036c9545e121,31,05:30:00,22:00:00
6bbcea89-9ecf-40c5-a747-fc16fe2b2785,32,08:30:00,18:00:00
6bbcea89-9ecf-40c5-a747-fc16fe2b2785,31,08:30:00,19:00:00
6bbe0dc2-3f3d-45dd-a3bd-16aa2395562a,255,06:00:00,21:00:00
1d3a05b9-354b-47b0-a4b3-c8d0a3804958,224,06:30:00,23:00:00
1d3a05b9-354b-47b0-a4b3-c8d0a3804958,31,05:00:00,23:00:00
6bd9bd46-e267-40f5-9168-817ccfc549e6,64,07:30:00,21:00:00
6bd9bd46-e267-40f5-9168-817ccfc549e6,32,07:00:00,21:00:00
6bd9bd46-e267-40f5-9168-817ccfc549e6,31,06:00:00,21:00:00
6bdb7c28-eb82-4ddb-8e4f-7670896e6294,192,07:00:00,22:00:00
6bdb7c28-eb82-4ddb-8e4f-7670896e6294,32,06:30:00,22:00:00
6bdb7c28-eb82-4ddb-8e4f-7670896e6294,31,05:30:00,22:00:00
6bfa04d1-b1c5-468b-b465-4e7bdee41a39,192,07:00:00,20:00:00
6bfa04d1-b1c5-468b-b465-4e7bdee41a39,32,07:00:00,21:00:00
6bfa04d1-b1c5-468b-b465-4e7bdee41a39,31,06:00:00,21:00:00
6c0400ba-ff75-4f7c-96a4-5da16b540c8f,192,08:00:00,22:00:00
6c0400ba-ff75-4f7c-96a4-5da16b540c8f,32,07:00:00,22:00:00
6c0400ba-ff75-4f7c-96a4-5da16b540c8f,31,06:00:00,22:00:00
27a94597-d949-4716-aca6-0cab66ae1246,64,08:00:00,22:00:00
27a94597-d949-4716-aca6-0cab66ae1246,32,07:00:00,22:00:00
27a94597-d949-4716-aca6-0cab66ae1246,31,06:00:00,22:00:00
6c1ff5e3-5082-48e1-9093-0234a7874e59,192,07:00:00,23:00:00
6c1ff5e3-5082-48e1-9093-0234a7874e59,63,06:00:00,23:00:00
6c278842-028e-47c1-b9e4-98a951dff90a,64,08:00:00,22:00:00
6c278842-028e-47c1-b9e4-98a951dff90a,32,07:00:00,22:00:00
6c278842-028e-47c1-b9e4-98a951dff90a,31,06:00:00,22:00:00
6c279a51-ed98-4c5a-ada2-95667b1e3d0b,64,07:30:00,22:00:00
6c279a51-ed98-4c5a-ada2-95667b1e3d0b,32,07:00:00,22:00:00
6c279a51-ed98-4c5a-ada2-95667b1e3d0b,31,06:00:00,22:00:00
6c328c21-c9a6-4f3c-ab8d-0a63e271abd3,192,08:00:00,22:00:00
6c328c21-c9a6-4f3c-ab8d-0a63e271abd3,32,07:00:00,22:00:00
6c328c21-c9a6-4f3c-ab8d-0a63e271abd3,31,05:30:00,22:00:00
c3d17257-bf1e-45e4-b44d-f405a6c3863c,63,05:00:00,23:00:00
c39b2041-35e2-4a12-a395-578cefd8831b,96,07:00:00,22:00:00
c39b2041-35e2-4a12-a395-578cefd8831b,31,06:00:00,22:00:00
c399d107-6a9e-4117-b9c0-496798181b58,224,08:00:00,22:00:00
c399d107-6a9e-4117-b9c0-496798181b58,31,06:30:00,22:00:00
c393f0a6-2197-403a-ac89-e6a59be3ff50,64,08:00:00,22:00:00
c393f0a6-2197-403a-ac89-e6a59be3ff50,32,06:00:00,22:00:00
c393f0a6-2197-403a-ac89-e6a59be3ff50,31,05:00:00,22:00:00
6c3c3308-0bd8-4df1-9c78-b5ebd50143bf,192,07:00:00,22:00:00
6c3c3308-0bd8-4df1-9c78-b5ebd50143bf,32,07:00:00,23:59:59
6c3c3308-0bd8-4df1-9c78-b5ebd50143bf,31,05:00:00,22:00:00
a03013df-2fd7-4530-95f3-1037b2a493f4,64,08:00:00,20:00:00
a03013df-2fd7-4530-95f3-1037b2a493f4,32,07:00:00,20:00:00
a03013df-2fd7-4530-95f3-1037b2a493f4,31,06:30:00,20:00:00
19155bd4-022b-424b-a62f-882d89c6d709,63,06:00:00,20:00:00
6c6518a5-9f3c-4d16-b6df-9834b59a0998,32,07:30:00,18:00:00
6c6518a5-9f3c-4d16-b6df-9834b59a0998,31,07:00:00,19:00:00
c33dbd80-9f79-46a2-98a3-65a2c59fd0a5,64,10:00:00,20:00:00
c33dbd80-9f79-46a2-98a3-65a2c59fd0a5,32,08:00:00,20:00:00
c33dbd80-9f79-46a2-98a3-65a2c59fd0a5,31,07:00:00,20:00:00
c330ab67-9155-495e-a417-452242e32949,224,07:00:00,22:00:00
c330ab67-9155-495e-a417-452242e32949,31,06:00:00,22:00:00
c32ecf24-2219-470c-a530-4aee9bc28ec7,64,08:00:00,18:30:00
c32ecf24-2219-470c-a530-4aee9bc28ec7,32,07:00:00,21:00:00
c32ecf24-2219-470c-a530-4aee9bc28ec7,31,06:00:00,21:00:00
6c7982dc-1cce-4d60-b91c-02787abbbb80,64,08:00:00,20:00:00
6c7982dc-1cce-4d60-b91c-02787abbbb80,63,06:00:00,21:00:00
6c9571d0-4197-4ed2-b735-a53e9dc72bcb,192,08:00:00,21:00:00
6c9571d0-4197-4ed2-b735-a53e9dc72bcb,63,07:00:00,21:00:00
6c963dd4-c877-439f-90c4-9d45b4bc75ff,63,06:30:00,20:30:00
c2b9ff2f-acb2-41e3-973c-d8c8dfa48236,192,09:00:00,21:00:00
c2b9ff2f-acb2-41e3-973c-d8c8dfa48236,32,08:00:00,22:00:00
c2b9ff2f-acb2-41e3-973c-d8c8dfa48236,31,06:30:00,22:00:00
c2b86d28-da9c-476e-893a-29b5a118bd42,192,08:00:00,12:00:00
c2b86d28-da9c-476e-893a-29b5a118bd42,32,07:00:00,19:00:00
c2b86d28-da9c-476e-893a-29b5a118bd42,31,06:30:00,19:00:00
c2afdbe3-7db1-448c-84d4-cd8a84a1cb65,192,09:00:00,20:00:00
c2afdbe3-7db1-448c-84d4-cd8a84a1cb65,32,07:30:00,20:00:00
c2afdbe3-7db1-448c-84d4-cd8a84a1cb65,31,07:00:00,20:00:00
191d6264-3b3b-42e5-a9d1-c5dbac9ffb3e,64,07:00:00,21:00:00
191d6264-3b3b-42e5-a9d1-c5dbac9ffb3e,63,06:00:00,21:00:00
6c976908-49f3-4087-964b-a77ec4b1d9c2,96,06:00:00,22:00:00
6c976908-49f3-4087-964b-a77ec4b1d9c2,31,05:00:00,22:00:00
c29cd646-9328-4d31-b88c-53d4b9013343,96,06:30:00,21:00:00
c29cd646-9328-4d31-b88c-53d4b9013343,31,06:00:00,21:00:00
c297ccde-feb2-4a70-bfec-89af257a251e,64,08:00:00,20:00:00
c297ccde-feb2-4a70-bfec-89af257a251e,32,07:00:00,22:00:00
c297ccde-feb2-4a70-bfec-89af257a251e,31,06:00:00,22:00:00
c28c5b0d-f5be-4e9b-8a4a-67cfc55751ec,64,08:00:00,18:00:00
c28c5b0d-f5be-4e9b-8a4a-67cfc55751ec,32,07:30:00,18:00:00
c28c5b0d-f5be-4e9b-8a4a-67cfc55751ec,31,06:30:00,20:00:00
c286f6db-1497-481a-83d5-d0991453a8f7,64,08:00:00,22:00:00
c286f6db-1497-481a-83d5-d0991453a8f7,32,07:00:00,22:00:00
c286f6db-1497-481a-83d5-d0991453a8f7,31,06:00:00,22:00:00
6c9a4c9f-1f5f-4130-b2d2-dcc4d34350a8,224,07:00:00,21:00:00
6c9a4c9f-1f5f-4130-b2d2-dcc4d34350a8,31,05:00:00,21:00:00
1d63841c-c058-47e7-a0e1-975eb30cc3c0,64,08:00:00,21:00:00
1d63841c-c058-47e7-a0e1-975eb30cc3c0,32,07:00:00,22:00:00
1d63841c-c058-47e7-a0e1-975eb30cc3c0,31,06:00:00,21:00:00
6c9d0e18-a79e-4d73-a5f4-4fd542b17923,192,08:00:00,23:00:00
6c9d0e18-a79e-4d73-a5f4-4fd542b17923,32,07:00:00,23:00:00
6c9d0e18-a79e-4d73-a5f4-4fd542b17923,31,05:00:00,23:00:00
6c9ef4c6-6f16-4ad8-a5e8-aa06c2fc8c2c,64,08:00:00,22:00:00
6c9ef4c6-6f16-4ad8-a5e8-aa06c2fc8c2c,32,07:00:00,22:00:00
6c9ef4c6-6f16-4ad8-a5e8-aa06c2fc8c2c,31,06:00:00,22:00:00
0360ce43-06c6-4c8f-b141-35461117e016,64,07:00:00,22:00:00
0360ce43-06c6-4c8f-b141-35461117e016,63,06:00:00,22:00:00
1d6486b7-0b9a-41f7-9f1f-f33055b681cd,64,08:00:00,22:00:00
1d6486b7-0b9a-41f7-9f1f-f33055b681cd,32,07:00:00,22:00:00
1d6486b7-0b9a-41f7-9f1f-f33055b681cd,31,06:00:00,22:00:00
6caf8cd8-ca47-4e5e-bcbb-f5e16db190f4,32,07:00:00,18:00:00
6caf8cd8-ca47-4e5e-bcbb-f5e16db190f4,31,07:00:00,19:30:00
b7dfc24e-3a22-42be-a10e-5cf9bca1f53d,192,07:00:00,22:00:00
b7dfc24e-3a22-42be-a10e-5cf9bca1f53d,63,06:00:00,22:00:00
b5ef2f0b-4184-433a-af65-ec23c438ae7a,64,08:00:00,20:00:00
b5ef2f0b-4184-433a-af65-ec23c438ae7a,32,07:00:00,20:00:00
b5ef2f0b-4184-433a-af65-ec23c438ae7a,31,06:00:00,20:00:00
b5e73454-711e-4046-acd8-b02f437e5bfe,64,08:00:00,22:00:00
b5e73454-711e-4046-acd8-b02f437e5bfe,32,07:00:00,22:00:00
b5e73454-711e-4046-acd8-b02f437e5bfe,31,06:00:00,22:00:00
b5e600ac-8ece-4124-aff3-3bc87ee18602,96,08:00:00,22:00:00
b5e600ac-8ece-4124-aff3-3bc87ee18602,31,06:00:00,22:00:00
c23df81b-c934-4f80-9137-191000b0da8b,96,07:30:00,20:00:00
c23df81b-c934-4f80-9137-191000b0da8b,31,06:30:00,20:00:00
6cbb0fb7-9983-4364-9314-03f503a42a77,192,09:00:00,21:00:00
6cbb0fb7-9983-4364-9314-03f503a42a77,32,08:00:00,21:00:00
6cbb0fb7-9983-4364-9314-03f503a42a77,31,06:30:00,21:00:00
c2315759-2122-4427-9aa0-c0f616d64988,64,08:00:00,22:00:00
c2315759-2122-4427-9aa0-c0f616d64988,63,06:00:00,22:00:00
c21f9238-c5e6-4a5b-985e-89d406166b2d,64,07:00:00,21:00:00
c21f9238-c5e6-4a5b-985e-89d406166b2d,32,06:00:00,21:00:00
c21f9238-c5e6-4a5b-985e-89d406166b2d,31,05:00:00,21:00:00
1d6fc31f-dd63-4388-b45f-99845d9eaf55,96,06:00:00,22:00:00
1d6fc31f-dd63-4388-b45f-99845d9eaf55,31,05:00:00,22:00:00
6cc4ccbc-1c74-4ccd-880c-f5ad3f67c286,64,08:00:00,22:00:00
6cc4ccbc-1c74-4ccd-880c-f5ad3f67c286,63,06:00:00,22:00:00
c1f4e247-70ed-41c1-8bc5-d9dbf4360557,96,07:00:00,22:00:00
c1f4e247-70ed-41c1-8bc5-d9dbf4360557,31,06:00:00,22:00:00
60f44e8b-2eab-40bf-9ba5-685a5dc5f6e3,224,08:00:00,21:00:00
60f44e8b-2eab-40bf-9ba5-685a5dc5f6e3,31,06:00:00,21:00:00
c1b0124c-e574-4572-9a9e-2aea17c4f6b0,96,07:00:00,21:00:00
c1b0124c-e574-4572-9a9e-2aea17c4f6b0,31,05:00:00,21:00:00
c1ab85a6-a64f-46b9-89d5-260cc1d5d77c,127,06:00:00,22:00:00
c1aabd11-fb44-4b9e-983b-d603b6e28f09,64,09:00:00,20:00:00
c1aabd11-fb44-4b9e-983b-d603b6e28f09,32,08:00:00,20:00:00
c1aabd11-fb44-4b9e-983b-d603b6e28f09,31,07:00:00,20:00:00
1d8ba7ea-47ee-4661-95bc-8dd8f21be862,127,06:00:00,22:00:00
66de385b-e3fe-4212-9d6e-e138b8a910cf,96,07:00:00,22:00:00
66de385b-e3fe-4212-9d6e-e138b8a910cf,31,04:00:00,22:00:00
c138d8bc-9483-4ef1-8e5b-718cb6e7cfb0,64,07:00:00,21:30:00
c138d8bc-9483-4ef1-8e5b-718cb6e7cfb0,63,06:00:00,21:30:00
c113f1f5-2a00-4a8c-a9c3-9d3beb69c99f,64,08:00:00,20:30:00
c113f1f5-2a00-4a8c-a9c3-9d3beb69c99f,32,07:00:00,20:30:00
c113f1f5-2a00-4a8c-a9c3-9d3beb69c99f,31,06:30:00,20:30:00
c0d9e77c-f81d-45ca-9a9b-371866966176,64,08:00:00,22:00:00
c0d9e77c-f81d-45ca-9a9b-371866966176,32,08:00:00,01:00:00
c0d9e77c-f81d-45ca-9a9b-371866966176,16,05:00:00,01:00:00
c0d9e77c-f81d-45ca-9a9b-371866966176,15,05:00:00,22:00:00
66e8ddfa-4d7e-44b7-9dbc-81c8a1c88034,64,08:00:00,21:00:00
66e8ddfa-4d7e-44b7-9dbc-81c8a1c88034,32,07:00:00,21:00:00
66e8ddfa-4d7e-44b7-9dbc-81c8a1c88034,31,06:00:00,21:00:00
1d92ca59-74f3-47f3-b2ad-e02f6ec5fdfd,64,06:00:00,23:59:59
1d92ca59-74f3-47f3-b2ad-e02f6ec5fdfd,32,06:00:00,22:00:00
1d92ca59-74f3-47f3-b2ad-e02f6ec5fdfd,16,01:30:00,22:00:00
1d92ca59-74f3-47f3-b2ad-e02f6ec5fdfd,15,00:00:00,23:59:59
6cd559bc-65e8-44b4-86cf-b5f7958f3129,96,07:00:00,22:00:00
6cd559bc-65e8-44b4-86cf-b5f7958f3129,31,05:00:00,22:00:00
c0716f5c-7e85-4216-bda3-25078130b039,224,06:00:00,22:00:00
c0716f5c-7e85-4216-bda3-25078130b039,31,05:00:00,22:00:00
ba4f806a-b5b4-4d35-88c6-022c4fca93b0,127,06:00:00,22:00:00
6d1fb342-d430-4680-8ae0-58a6b10e02b3,64,08:00:00,22:00:00
6d1fb342-d430-4680-8ae0-58a6b10e02b3,32,07:00:00,22:00:00
6d1fb342-d430-4680-8ae0-58a6b10e02b3,31,06:00:00,22:00:00
6d2bfa67-3417-4516-9a6e-417bab2ced82,96,07:00:00,23:00:00
6d2bfa67-3417-4516-9a6e-417bab2ced82,31,05:00:00,23:00:00
6d2d6c06-9c3f-4bd5-9294-caeee2537e07,224,08:00:00,20:00:00
6d2d6c06-9c3f-4bd5-9294-caeee2537e07,31,06:00:00,22:00:00
3430aa1f-1b47-40d8-8119-679cbb9375de,96,07:00:00,22:00:00
3430aa1f-1b47-40d8-8119-679cbb9375de,31,04:30:00,22:00:00
c049db7e-fc99-4d91-98be-9de309a6f9f1,64,07:30:00,22:00:00
c049db7e-fc99-4d91-98be-9de309a6f9f1,63,06:00:00,22:30:00
7f196071-c7aa-4185-ac68-eb4e82214fe1,64,09:00:00,21:00:00
7f196071-c7aa-4185-ac68-eb4e82214fe1,32,08:00:00,21:00:00
7f196071-c7aa-4185-ac68-eb4e82214fe1,31,07:00:00,21:00:00
